network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
wheel,0.5,0.501,10,N/A,390,500,0.694,7.99,1952818.842
wheel,0.5,0.501,10,N/A,400,500,0.706,8.038,2002891.142
wheel,0.5,0.501,10,N/A,410,500,0.708,8.046,2052973.098
wheel,0.5,0.501,10,N/A,420,500,0.706,8.056,2103072.928
wheel,0.5,0.501,10,N/A,430,500,0.718,8.07,2153157.19
wheel,0.5,0.501,10,N/A,440,500,0.716,8.066,2203231.616
wheel,0.5,0.501,10,N/A,450,500,0.71,8.064,2253306.592
wheel,0.5,0.501,10,N/A,460,500,0.718,8.084,2303392.404
wheel,0.5,0.501,10,N/A,470,500,0.726,8.098,2353474.208
wheel,0.5,0.501,10,N/A,480,500,0.734,8.11,2403542.968
wheel,0.5,0.501,10,N/A,490,500,0.73,8.094,2453608.64
wheel,0.5,0.501,10,N/A,500,500,0.734,8.104,2503691.712
complete,0.5,0.51,10,N/A,10,500,0.936,9.36,50869.948
complete,0.5,0.51,10,N/A,20,500,0.938,9.38,101806.938
complete,0.5,0.51,10,N/A,30,500,0.94,9.4,152744.296
complete,0.5,0.51,10,N/A,40,500,0.94,9.4,203678.424
complete,0.5,0.51,10,N/A,50,500,0.94,9.4,254608.596
complete,0.5,0.51,10,N/A,60,500,0.94,9.4,305547.874
complete,0.5,0.51,10,N/A,70,500,0.94,9.4,356489.378
complete,0.5,0.51,10,N/A,80,500,0.94,9.4,407437.078
complete,0.5,0.51,10,N/A,90,500,0.94,9.4,458367.098
complete,0.5,0.51,10,N/A,100,500,0.94,9.4,509311.392
complete,0.5,0.51,10,N/A,110,500,0.94,9.4,560258.388
complete,0.5,0.51,10,N/A,120,500,0.94,9.4,611196.796
complete,0.5,0.51,10,N/A,130,500,0.94,9.4,662133.766
complete,0.5,0.51,10,N/A,140,500,0.94,9.4,713087.556
complete,0.5,0.51,10,N/A,150,500,0.94,9.4,764034.152
complete,0.5,0.51,10,N/A,160,500,0.94,9.4,814978.718
complete,0.5,0.51,10,N/A,170,500,0.94,9.4,865913.444
complete,0.5,0.51,10,N/A,180,500,0.94,9.4,916853.6
complete,0.5,0.51,10,N/A,190,500,0.94,9.4,967788.838
complete,0.5,0.51,10,N/A,200,500,0.94,9.4,1018723.652
complete,0.5,0.51,10,N/A,210,500,0.94,9.4,1069669.304
complete,0.5,0.51,10,N/A,220,500,0.94,9.4,1120606.858
complete,0.5,0.51,10,N/A,230,500,0.94,9.4,1171546.416
complete,0.5,0.51,10,N/A,240,500,0.94,9.4,1222491.03
complete,0.5,0.51,10,N/A,250,500,0.94,9.4,1273422.142
complete,0.5,0.51,10,N/A,260,500,0.94,9.4,1324359.598
complete,0.5,0.51,10,N/A,270,500,0.94,9.4,1375303.42
complete,0.5,0.51,10,N/A,280,500,0.94,9.4,1426235.7
complete,0.5,0.51,10,N/A,290,500,0.94,9.4,1477181.176
complete,0.5,0.51,10,N/A,300,500,0.94,9.4,1528120.094
complete,0.5,0.51,10,N/A,310,500,0.94,9.4,1579064.504
complete,0.5,0.51,10,N/A,320,500,0.94,9.4,1630006.368
complete,0.5,0.51,10,N/A,330,500,0.94,9.4,1680962.97
complete,0.5,0.51,10,N/A,340,500,0.94,9.4,1731900.16
complete,0.5,0.51,10,N/A,350,500,0.94,9.4,1782842.252
complete,0.5,0.51,10,N/A,360,500,0.94,9.4,1833796.046
complete,0.5,0.51,10,N/A,370,500,0.94,9.4,1884742.142
complete,0.5,0.51,10,N/A,380,500,0.94,9.4,1935684.864
complete,0.5,0.51,10,N/A,390,500,0.94,9.4,1986623.364
complete,0.5,0.51,10,N/A,400,500,0.94,9.4,2037570.336
complete,0.5,0.51,10,N/A,410,500,0.94,9.4,2088504.764
complete,0.5,0.51,10,N/A,420,500,0.94,9.4,2139438.074
complete,0.5,0.51,10,N/A,430,500,0.94,9.4,2190388.554
complete,0.5,0.51,10,N/A,440,500,0.94,9.4,2241325.654
complete,0.5,0.51,10,N/A,450,500,0.94,9.4,2292262.452
complete,0.5,0.51,10,N/A,460,500,0.94,9.4,2343210.202
complete,0.5,0.51,10,N/A,470,500,0.94,9.4,2394157.856
complete,0.5,0.51,10,N/A,480,500,0.94,9.4,2445088.962
complete,0.5,0.51,10,N/A,490,500,0.94,9.4,2496031.698
complete,0.5,0.51,10,N/A,500,500,0.94,9.4,2546974.52
cycle,0.5,0.51,10,N/A,10,500,0.764,9.576,50816.686
cycle,0.5,0.51,10,N/A,20,500,0.97,9.96,101795.1
cycle,0.5,0.51,10,N/A,30,500,0.992,9.988,152799.938
cycle,0.5,0.51,10,N/A,40,500,0.99,9.99,203816.228
cycle,0.5,0.51,10,N/A,50,500,0.992,9.992,254817.816
cycle,0.5,0.51,10,N/A,60,500,1.0,10.0,305821.78
cycle,0.5,0.51,10,N/A,70,500,1.0,10.0,356809.448
cycle,0.5,0.51,10,N/A,80,500,1.0,10.0,407805.884
cycle,0.5,0.51,10,N/A,90,500,1.0,10.0,458795.062
cycle,0.5,0.51,10,N/A,100,500,1.0,10.0,509778.472
cycle,0.5,0.51,10,N/A,110,500,1.0,10.0,560783.038
cycle,0.5,0.51,10,N/A,120,500,1.0,10.0,611787.288
cycle,0.5,0.51,10,N/A,130,500,1.0,10.0,662797.688
cycle,0.5,0.51,10,N/A,140,500,1.0,10.0,713806.76
cycle,0.5,0.51,10,N/A,150,500,1.0,10.0,764807.394
cycle,0.5,0.51,10,N/A,160,500,1.0,10.0,815811.436
cycle,0.5,0.51,10,N/A,170,500,1.0,10.0,866807.394
cycle,0.5,0.51,10,N/A,180,500,0.998,9.998,917813.932
cycle,0.5,0.51,10,N/A,190,500,1.0,10.0,968798.778
cycle,0.5,0.51,10,N/A,200,500,1.0,10.0,1019803.788
cycle,0.5,0.51,10,N/A,210,500,1.0,10.0,1070805.262
cycle,0.5,0.51,10,N/A,220,500,1.0,10.0,1121804.184
cycle,0.5,0.51,10,N/A,230,500,1.0,10.0,1172807.936
cycle,0.5,0.51,10,N/A,240,500,1.0,10.0,1223818.346
cycle,0.5,0.51,10,N/A,250,500,1.0,10.0,1274819.978
cycle,0.5,0.51,10,N/A,260,500,1.0,10.0,1325831.732
cycle,0.5,0.51,10,N/A,270,500,1.0,10.0,1376825.454
cycle,0.5,0.51,10,N/A,280,500,1.0,10.0,1427821.372
cycle,0.5,0.51,10,N/A,290,500,1.0,10.0,1478819.788
cycle,0.5,0.51,10,N/A,300,500,1.0,10.0,1529814.962
cycle,0.5,0.51,10,N/A,310,500,1.0,10.0,1580811.182
cycle,0.5,0.51,10,N/A,320,500,1.0,10.0,1631813.104
cycle,0.5,0.51,10,N/A,330,500,1.0,10.0,1682807.774
cycle,0.5,0.51,10,N/A,340,500,1.0,10.0,1733793.906
cycle,0.5,0.51,10,N/A,350,500,1.0,10.0,1784792.794
cycle,0.5,0.51,10,N/A,360,500,1.0,10.0,1835796.748
cycle,0.5,0.51,10,N/A,370,500,1.0,10.0,1886794.406
cycle,0.5,0.51,10,N/A,380,500,1.0,10.0,1937787.756
cycle,0.5,0.51,10,N/A,390,500,1.0,10.0,1988788.864
cycle,0.5,0.51,10,N/A,400,500,1.0,10.0,2039782.786
cycle,0.5,0.51,10,N/A,410,500,1.0,10.0,2090783.814
cycle,0.5,0.51,10,N/A,420,500,1.0,10.0,2141778.002
cycle,0.5,0.51,10,N/A,430,500,1.0,10.0,2192773.84
cycle,0.5,0.51,10,N/A,440,500,1.0,10.0,2243767.406
cycle,0.5,0.51,10,N/A,450,500,1.0,10.0,2294766.14
cycle,0.5,0.51,10,N/A,460,500,1.0,10.0,2345750.44
cycle,0.5,0.51,10,N/A,470,500,1.0,10.0,2396752.08
cycle,0.5,0.51,10,N/A,480,500,1.0,10.0,2447752.74
cycle,0.5,0.51,10,N/A,490,500,1.0,10.0,2498754.766
cycle,0.5,0.51,10,N/A,500,500,1.0,10.0,2549759.538
wheel,0.5,0.51,10,N/A,10,500,0.878,9.728,50849.228
wheel,0.5,0.51,10,N/A,20,500,0.974,9.952,101846.204
wheel,0.5,0.51,10,N/A,30,500,0.992,9.972,152847.798
wheel,0.5,0.51,10,N/A,40,500,0.996,9.978,203840.198
wheel,0.5,0.51,10,N/A,50,500,0.998,9.98,254841.368
wheel,0.5,0.51,10,N/A,60,500,0.994,9.976,305842.294
wheel,0.5,0.51,10,N/A,70,500,0.998,9.98,356834.202
wheel,0.5,0.51,10,N/A,80,500,0.998,9.98,407848.094
wheel,0.5,0.51,10,N/A,90,500,0.998,9.98,458837.234
wheel,0.5,0.51,10,N/A,100,500,0.998,9.98,509827.978
wheel,0.5,0.51,10,N/A,110,500,0.998,9.98,560831.28
wheel,0.5,0.51,10,N/A,120,500,0.998,9.98,611834.348
wheel,0.5,0.51,10,N/A,130,500,0.998,9.98,662836.878
wheel,0.5,0.51,10,N/A,140,500,0.998,9.98,713830.942
wheel,0.5,0.51,10,N/A,150,500,0.998,9.98,764830.106
wheel,0.5,0.51,10,N/A,160,500,0.998,9.98,815823.706
wheel,0.5,0.51,10,N/A,170,500,0.998,9.98,866831.506
wheel,0.5,0.51,10,N/A,180,500,0.998,9.98,917823.388
wheel,0.5,0.51,10,N/A,190,500,0.998,9.98,968811.596
wheel,0.5,0.51,10,N/A,200,500,0.998,9.98,1019791.848
wheel,0.5,0.51,10,N/A,210,500,0.998,9.98,1070787.92
wheel,0.5,0.51,10,N/A,220,500,0.998,9.98,1121778.216
wheel,0.5,0.51,10,N/A,230,500,0.998,9.98,1172780.734
wheel,0.5,0.51,10,N/A,240,500,0.998,9.98,1223781.374
wheel,0.5,0.51,10,N/A,250,500,0.998,9.98,1274792.528
wheel,0.5,0.51,10,N/A,260,500,0.998,9.98,1325796.734
wheel,0.5,0.51,10,N/A,270,500,0.998,9.98,1376788.628
wheel,0.5,0.51,10,N/A,280,500,0.998,9.98,1427784.796
wheel,0.5,0.51,10,N/A,290,500,0.998,9.98,1478781.658
wheel,0.5,0.51,10,N/A,300,500,0.998,9.98,1529780.072
wheel,0.5,0.51,10,N/A,310,500,0.998,9.98,1580772.088
wheel,0.5,0.51,10,N/A,320,500,0.998,9.98,1631766.704
wheel,0.5,0.51,10,N/A,330,500,0.998,9.98,1682768.244
wheel,0.5,0.51,10,N/A,340,500,0.998,9.98,1733762.324
wheel,0.5,0.51,10,N/A,350,500,0.998,9.98,1784757.162
wheel,0.5,0.51,10,N/A,360,500,0.998,9.98,1835760.052
wheel,0.5,0.51,10,N/A,370,500,0.998,9.98,1886760.432
wheel,0.5,0.51,10,N/A,380,500,0.998,9.98,1937752.532
wheel,0.5,0.51,10,N/A,390,500,0.998,9.98,1988753.042
wheel,0.5,0.51,10,N/A,400,500,0.998,9.98,2039746.024
wheel,0.5,0.51,10,N/A,410,500,0.998,9.98,2090734.582
wheel,0.5,0.51,10,N/A,420,500,0.998,9.98,2141736.982
wheel,0.5,0.51,10,N/A,430,500,0.998,9.98,2192731.764
wheel,0.5,0.51,10,N/A,440,500,0.998,9.98,2243720.552
wheel,0.5,0.51,10,N/A,450,500,0.998,9.98,2294721.596
wheel,0.5,0.51,10,N/A,460,500,0.998,9.98,2345719.44
wheel,0.5,0.51,10,N/A,470,500,0.998,9.98,2396706.496
wheel,0.5,0.51,10,N/A,480,500,0.998,9.98,2447691.066
wheel,0.5,0.51,10,N/A,490,500,0.998,9.98,2498686.026
wheel,0.5,0.51,10,N/A,500,500,0.998,9.98,2549674.674
complete,0.5,0.6,10,N/A,10,500,1.0,10.0,59484.752
complete,0.5,0.6,10,N/A,20,500,1.0,10.0,119477.902
complete,0.5,0.6,10,N/A,30,500,1.0,10.0,179466.632
complete,0.5,0.6,10,N/A,40,500,1.0,10.0,239473.726
complete,0.5,0.6,10,N/A,50,500,1.0,10.0,299484.136
complete,0.5,0.6,10,N/A,60,500,1.0,10.0,359486.512
complete,0.5,0.6,10,N/A,70,500,1.0,10.0,419479.388
complete,0.5,0.6,10,N/A,80,500,1.0,10.0,479481.962
complete,0.5,0.6,10,N/A,90,500,1.0,10.0,539485.042
complete,0.5,0.6,10,N/A,100,500,1.0,10.0,599486.96
complete,0.5,0.6,10,N/A,110,500,1.0,10.0,659486.868
complete,0.5,0.6,10,N/A,120,500,1.0,10.0,719494.604
complete,0.5,0.6,10,N/A,130,500,1.0,10.0,779489.814
complete,0.5,0.6,10,N/A,140,500,1.0,10.0,839486.122
complete,0.5,0.6,10,N/A,150,500,1.0,10.0,899484.286
complete,0.5,0.6,10,N/A,160,500,1.0,10.0,959482.84
complete,0.5,0.6,10,N/A,170,500,1.0,10.0,1019494.798
complete,0.5,0.6,10,N/A,180,500,1.0,10.0,1079489.592
complete,0.5,0.6,10,N/A,190,500,1.0,10.0,1139486.366
complete,0.5,0.6,10,N/A,200,500,1.0,10.0,1199487.786
complete,0.5,0.6,10,N/A,210,500,1.0,10.0,1259482.942
complete,0.5,0.6,10,N/A,220,500,1.0,10.0,1319494.334
complete,0.5,0.6,10,N/A,230,500,1.0,10.0,1379493.684
complete,0.5,0.6,10,N/A,240,500,1.0,10.0,1439494.214
complete,0.5,0.6,10,N/A,250,500,1.0,10.0,1499496.864
complete,0.5,0.6,10,N/A,260,500,1.0,10.0,1559496.096
complete,0.5,0.6,10,N/A,270,500,1.0,10.0,1619483.714
complete,0.5,0.6,10,N/A,280,500,1.0,10.0,1679483.546
complete,0.5,0.6,10,N/A,290,500,1.0,10.0,1739487.984
complete,0.5,0.6,10,N/A,300,500,1.0,10.0,1799478.668
complete,0.5,0.6,10,N/A,310,500,1.0,10.0,1859474.624
complete,0.5,0.6,10,N/A,320,500,1.0,10.0,1919471.126
complete,0.5,0.6,10,N/A,330,500,1.0,10.0,1979463.992
complete,0.5,0.6,10,N/A,340,500,1.0,10.0,2039463.29
complete,0.5,0.6,10,N/A,350,500,1.0,10.0,2099471.504
complete,0.5,0.6,10,N/A,360,500,1.0,10.0,2159472.25
complete,0.5,0.6,10,N/A,370,500,1.0,10.0,2219468.626
complete,0.5,0.6,10,N/A,380,500,1.0,10.0,2279470.132
complete,0.5,0.6,10,N/A,390,500,1.0,10.0,2339456.26
complete,0.5,0.6,10,N/A,400,500,1.0,10.0,2399442.85
complete,0.5,0.6,10,N/A,410,500,1.0,10.0,2459437.408
complete,0.5,0.6,10,N/A,420,500,1.0,10.0,2519449.412
complete,0.5,0.6,10,N/A,430,500,1.0,10.0,2579455.018
complete,0.5,0.6,10,N/A,440,500,1.0,10.0,2639465.146
complete,0.5,0.6,10,N/A,450,500,1.0,10.0,2699473.002
complete,0.5,0.6,10,N/A,460,500,1.0,10.0,2759457.26
complete,0.5,0.6,10,N/A,470,500,1.0,10.0,2819455.158
complete,0.5,0.6,10,N/A,480,500,1.0,10.0,2879448.924
complete,0.5,0.6,10,N/A,490,500,1.0,10.0,2939451.682
complete,0.5,0.6,10,N/A,500,500,1.0,10.0,2999452.186
cycle,0.5,0.6,10,N/A,10,500,1.0,10.0,59431.49
cycle,0.5,0.6,10,N/A,20,500,1.0,10.0,119434.438
cycle,0.5,0.6,10,N/A,30,500,1.0,10.0,179438.724
cycle,0.5,0.6,10,N/A,40,500,1.0,10.0,239446.318
cycle,0.5,0.6,10,N/A,50,500,1.0,10.0,299443.46
cycle,0.5,0.6,10,N/A,60,500,1.0,10.0,359441.522
cycle,0.5,0.6,10,N/A,70,500,1.0,10.0,419437.168
cycle,0.5,0.6,10,N/A,80,500,1.0,10.0,479438.636
cycle,0.5,0.6,10,N/A,90,500,1.0,10.0,539445.708
cycle,0.5,0.6,10,N/A,100,500,1.0,10.0,599446.71
cycle,0.5,0.6,10,N/A,110,500,1.0,10.0,659437.42
cycle,0.5,0.6,10,N/A,120,500,1.0,10.0,719437.736
cycle,0.5,0.6,10,N/A,130,500,1.0,10.0,779449.904
cycle,0.5,0.6,10,N/A,140,500,1.0,10.0,839457.848
cycle,0.5,0.6,10,N/A,150,500,1.0,10.0,899450.44
cycle,0.5,0.6,10,N/A,160,500,1.0,10.0,959452.4
cycle,0.5,0.6,10,N/A,170,500,1.0,10.0,1019450.138
cycle,0.5,0.6,10,N/A,180,500,1.0,10.0,1079439.602
cycle,0.5,0.6,10,N/A,190,500,1.0,10.0,1139437.162
cycle,0.5,0.6,10,N/A,200,500,1.0,10.0,1199445.732
cycle,0.5,0.6,10,N/A,210,500,1.0,10.0,1259453.53
cycle,0.5,0.6,10,N/A,220,500,1.0,10.0,1319448.996
cycle,0.5,0.6,10,N/A,230,500,1.0,10.0,1379448.694
cycle,0.5,0.6,10,N/A,240,500,1.0,10.0,1439447.554
cycle,0.5,0.6,10,N/A,250,500,1.0,10.0,1499457.358
cycle,0.5,0.6,10,N/A,260,500,1.0,10.0,1559455.452
cycle,0.5,0.6,10,N/A,270,500,1.0,10.0,1619452.626
cycle,0.5,0.6,10,N/A,280,500,1.0,10.0,1679447.576
cycle,0.5,0.6,10,N/A,290,500,1.0,10.0,1739459.514
cycle,0.5,0.6,10,N/A,300,500,1.0,10.0,1799454.642
cycle,0.5,0.6,10,N/A,310,500,1.0,10.0,1859445.688
cycle,0.5,0.6,10,N/A,320,500,1.0,10.0,1919456.538
cycle,0.5,0.6,10,N/A,330,500,1.0,10.0,1979458.088
cycle,0.5,0.6,10,N/A,340,500,1.0,10.0,2039451.164
cycle,0.5,0.6,10,N/A,350,500,1.0,10.0,2099447.562
cycle,0.5,0.6,10,N/A,360,500,1.0,10.0,2159452.566
cycle,0.5,0.6,10,N/A,370,500,1.0,10.0,2219435.194
cycle,0.5,0.6,10,N/A,380,500,1.0,10.0,2279427.418
cycle,0.5,0.6,10,N/A,390,500,1.0,10.0,2339443.166
cycle,0.5,0.6,10,N/A,400,500,1.0,10.0,2399440.938
cycle,0.5,0.6,10,N/A,410,500,1.0,10.0,2459440.116
cycle,0.5,0.6,10,N/A,420,500,1.0,10.0,2519449.118
cycle,0.5,0.6,10,N/A,430,500,1.0,10.0,2579435.81
cycle,0.5,0.6,10,N/A,440,500,1.0,10.0,2639433.358
cycle,0.5,0.6,10,N/A,450,500,1.0,10.0,2699446.926
cycle,0.5,0.6,10,N/A,460,500,1.0,10.0,2759435.932
cycle,0.5,0.6,10,N/A,470,500,1.0,10.0,2819432.824
cycle,0.5,0.6,10,N/A,480,500,1.0,10.0,2879439.35
cycle,0.5,0.6,10,N/A,490,500,1.0,10.0,2939438.362
cycle,0.5,0.6,10,N/A,500,500,1.0,10.0,2999434.728
wheel,0.5,0.6,10,N/A,10,500,1.0,10.0,59487.454
wheel,0.5,0.6,10,N/A,20,500,1.0,10.0,119489.748
wheel,0.5,0.6,10,N/A,30,500,1.0,10.0,179499.668
wheel,0.5,0.6,10,N/A,40,500,1.0,10.0,239487.56
wheel,0.5,0.6,10,N/A,50,500,1.0,10.0,299487.12
wheel,0.5,0.6,10,N/A,60,500,1.0,10.0,359485.462
wheel,0.5,0.6,10,N/A,70,500,1.0,10.0,419482.054
wheel,0.5,0.6,10,N/A,80,500,1.0,10.0,479481.988
wheel,0.5,0.6,10,N/A,90,500,1.0,10.0,539495.236
wheel,0.5,0.6,10,N/A,100,500,1.0,10.0,599486.002
wheel,0.5,0.6,10,N/A,110,500,1.0,10.0,659493.984
wheel,0.5,0.6,10,N/A,120,500,1.0,10.0,719487.258
wheel,0.5,0.6,10,N/A,130,500,1.0,10.0,779488.608
wheel,0.5,0.6,10,N/A,140,500,1.0,10.0,839488.06
wheel,0.5,0.6,10,N/A,150,500,1.0,10.0,899480.824
wheel,0.5,0.6,10,N/A,160,500,1.0,10.0,959490.144
wheel,0.5,0.6,10,N/A,170,500,1.0,10.0,1019480.792
wheel,0.5,0.6,10,N/A,180,500,1.0,10.0,1079487.096
wheel,0.5,0.6,10,N/A,190,500,1.0,10.0,1139490.61
wheel,0.5,0.6,10,N/A,200,500,1.0,10.0,1199490.062
wheel,0.5,0.6,10,N/A,210,500,1.0,10.0,1259493.584
wheel,0.5,0.6,10,N/A,220,500,1.0,10.0,1319490.292
wheel,0.5,0.6,10,N/A,230,500,1.0,10.0,1379485.47
wheel,0.5,0.6,10,N/A,240,500,1.0,10.0,1439492.022
wheel,0.5,0.6,10,N/A,250,500,1.0,10.0,1499490.704
wheel,0.5,0.6,10,N/A,260,500,1.0,10.0,1559492.656
wheel,0.5,0.6,10,N/A,270,500,1.0,10.0,1619486.242
wheel,0.5,0.6,10,N/A,280,500,1.0,10.0,1679476.896
wheel,0.5,0.6,10,N/A,290,500,1.0,10.0,1739476.582
wheel,0.5,0.6,10,N/A,300,500,1.0,10.0,1799485.986
wheel,0.5,0.6,10,N/A,310,500,1.0,10.0,1859479.794
wheel,0.5,0.6,10,N/A,320,500,1.0,10.0,1919468.016
wheel,0.5,0.6,10,N/A,330,500,1.0,10.0,1979474.834
wheel,0.5,0.6,10,N/A,340,500,1.0,10.0,2039470.934
wheel,0.5,0.6,10,N/A,350,500,1.0,10.0,2099470.01
wheel,0.5,0.6,10,N/A,360,500,1.0,10.0,2159472.882
wheel,0.5,0.6,10,N/A,370,500,1.0,10.0,2219470.596
wheel,0.5,0.6,10,N/A,380,500,1.0,10.0,2279462.152
wheel,0.5,0.6,10,N/A,390,500,1.0,10.0,2339464.334
wheel,0.5,0.6,10,N/A,400,500,1.0,10.0,2399470.196
wheel,0.5,0.6,10,N/A,410,500,1.0,10.0,2459471.34
wheel,0.5,0.6,10,N/A,420,500,1.0,10.0,2519469.228
wheel,0.5,0.6,10,N/A,430,500,1.0,10.0,2579475.358
wheel,0.5,0.6,10,N/A,440,500,1.0,10.0,2639471.874
wheel,0.5,0.6,10,N/A,450,500,1.0,10.0,2699453.8
wheel,0.5,0.6,10,N/A,460,500,1.0,10.0,2759461.254
wheel,0.5,0.6,10,N/A,470,500,1.0,10.0,2819474.966
wheel,0.5,0.6,10,N/A,480,500,1.0,10.0,2879467.152
wheel,0.5,0.6,10,N/A,490,500,1.0,10.0,2939460.15
wheel,0.5,0.6,10,N/A,500,500,1.0,10.0,2999455.598
